Iteration,Time Step,Time,Vx Vel,Vy Vel,Vz Vel,Pressure,Temp,TKE,TED,Scalar
304,102,0.306,0.291369,0.00462534,-2.39891,-0.0459468,0,0,0,0
305,102,0.306,0.291758,0.00697307,-2.41257,-0.0457921,0,0,0,0
306,102,0.306,0.29216,0.00894348,-2.42282,-0.045994,0,0,0,0
307,103,0.309,0.291713,0.010364,-2.43909,-0.0426829,0,0,0,0
308,103,0.309,0.2924,0.0126487,-2.45302,-0.041336,0,0,0,0
309,103,0.309,0.292941,0.014653,-2.46354,-0.0409501,0,0,0,0
310,104,0.312,0.296514,0.0171313,-2.47586,-0.034719,0,0,0,0
311,104,0.312,0.29883,0.0195994,-2.48709,-0.0319128,0,0,0,0
312,104,0.312,0.300544,0.0216723,-2.49591,-0.0307658,0,0,0,0
313,105,0.315,0.301986,0.0244947,-2.5077,-0.0192137,0,0,0,0
314,105,0.315,0.302601,0.0270552,-2.518,-0.0139711,0,0,0,0
315,105,0.315,0.303099,0.0292436,-2.52612,-0.011582,0,0,0,0
316,106,0.318,0.303315,0.032875,-2.53947,-0.0203333,0,0,0,0
317,106,0.318,0.303865,0.0356166,-2.55166,-0.0249587,0,0,0,0
318,106,0.318,0.304386,0.0379359,-2.56115,-0.0274945,0,0,0,0
319,107,0.321,0.306202,0.0407793,-2.57376,-0.0305316,0,0,0,0
320,107,0.321,0.307215,0.0430727,-2.58525,-0.0322356,0,0,0,0
321,107,0.321,0.307977,0.0450202,-2.5943,-0.0332983,0,0,0,0
322,108,0.324,0.307811,0.0455532,-2.60433,-0.0372662,0,0,0,0
323,108,0.324,0.307652,0.0473846,-2.61478,-0.0391923,0,0,0,0
324,108,0.324,0.307495,0.0490666,-2.62322,-0.0402579,0,0,0,0
325,109,0.327,0.309109,0.0489542,-2.6314,-0.0286797,0,0,0,0
326,109,0.327,0.309943,0.0497494,-2.641,-0.0226764,0,0,0,0
327,109,0.327,0.310435,0.0506342,-2.64885,-0.0198592,0,0,0,0
328,110,0.33,0.310348,0.0590318,-2.65638,-0.0140231,0,0,0,0
329,110,0.33,0.309856,0.0644398,-2.66493,-0.0113868,0,0,0,0
330,110,0.33,0.309587,0.0686989,-2.67211,-0.010283,0,0,0,0
331,111,0.333,0.308171,0.0734591,-2.67939,-0.0164092,0,0,0,0
332,111,0.333,0.307699,0.0771907,-2.68882,-0.0195218,0,0,0,0
333,111,0.333,0.307371,0.0802795,-2.69665,-0.0212349,0,0,0,0
334,112,0.336,0.309319,0.0825536,-2.70152,-0.0195103,0,0,0,0
335,112,0.336,0.309856,0.0846939,-2.70898,-0.0186063,0,0,0,0
336,112,0.336,0.310157,0.0866076,-2.7155,-0.0182674,0,0,0,0
337,113,0.339,0.30893,0.0916392,-2.72112,-0.0171664,0,0,0,0
338,113,0.339,0.308251,0.0963747,-2.72906,-0.016497,0,0,0,0
339,113,0.339,0.307677,0.100208,-2.73595,-0.0162842,0,0,0,0
340,114,0.342,0.306699,0.103484,-2.73952,-0.0113915,0,0,0,0
341,114,0.342,0.306137,0.105086,-2.74616,-0.00877466,0,0,0,0
342,114,0.342,0.305559,0.106521,-2.75214,-0.00755142,0,0,0,0
343,115,0.345,0.305868,0.111858,-2.75236,-0.0110706,0,0,0,0
344,115,0.345,0.305422,0.116258,-2.75751,-0.0125853,0,0,0,0
345,115,0.345,0.305039,0.119821,-2.7625,-0.0133478,0,0,0,0
346,116,0.348,0.29835,0.123705,-2.76128,-0.00927619,0,0,0,0
347,116,0.348,0.294427,0.12687,-2.76523,-0.00678418,0,0,0,0
348,116,0.348,0.29139,0.12961,-2.76932,-0.00562979,0,0,0,0
349,117,0.351,0.288283,0.132741,-2.76777,-0.00434761,0,0,0,0
350,117,0.351,0.286244,0.135571,-2.77123,-0.00372014,0,0,0,0
351,117,0.351,0.284472,0.137992,-2.77496,-0.00354933,0,0,0,0
352,118,0.354,0.288261,0.139264,-2.76982,0.00146825,0,0,0,0
353,118,0.354,0.289703,0.141668,-2.77231,0.00427112,0,0,0,0
354,118,0.354,0.290581,0.14369,-2.7753,0.0055505,0,0,0,0
355,119,0.357,0.290981,0.149428,-2.7677,0.00546803,0,0,0,0
356,119,0.357,0.291451,0.154071,-2.76914,0.00563697,0,0,0,0
357,119,0.357,0.291706,0.157814,-2.77142,0.0056238,0,0,0,0
358,120,0.36,0.290737,0.1582,-2.76169,-0.000301847,0,0,0,0
359,120,0.36,0.290934,0.160088,-2.76161,-0.00316083,0,0,0,0
360,120,0.36,0.290886,0.161736,-2.76278,-0.00460317,0,0,0,0
361,121,0.363,0.290783,0.16006,-2.74865,-0.00190153,0,0,0,0
362,121,0.363,0.288541,0.160265,-2.74642,-0.000366373,0,0,0,0
363,121,0.363,0.286499,0.160743,-2.74594,0.00036339,0,0,0,0
364,122,0.366,0.281014,0.158115,-2.73182,0.00483798,0,0,0,0
365,122,0.366,0.278708,0.158394,-2.72941,0.00752933,0,0,0,0
366,122,0.366,0.27678,0.158758,-2.7286,0.00876693,0,0,0,0
367,123,0.369,0.270767,0.163995,-2.7117,0.00796202,0,0,0,0
368,123,0.369,0.267823,0.167193,-2.70911,0.00748074,0,0,0,0
369,123,0.369,0.265433,0.169755,-2.70813,0.00703927,0,0,0,0
370,124,0.372,0.263666,0.171338,-2.68793,0.0111664,0,0,0,0
371,124,0.372,0.26264,0.173596,-2.68376,0.013226,0,0,0,0
372,124,0.372,0.261494,0.175486,-2.68158,0.013963,0,0,0,0
373,125,0.375,0.256573,0.178782,-2.65673,0.0181347,0,0,0,0
374,125,0.375,0.253498,0.178953,-2.65271,0.0202452,0,0,0,0
375,125,0.375,0.250748,0.179226,-2.65063,0.0209388,0,0,0,0
376,126,0.378,0.248981,0.172909,-2.62035,0.0189938,0,0,0,0
377,126,0.378,0.246427,0.17227,-2.61637,0.0174411,0,0,0,0
378,126,0.378,0.244136,0.171824,-2.6141,0.0160861,0,0,0,0
379,127,0.381,0.240819,0.17678,-2.57534,0.0179072,0,0,0,0
380,127,0.381,0.239264,0.17744,-2.57041,0.0180006,0,0,0,0
381,127,0.381,0.237819,0.178023,-2.56707,0.017237,0,0,0,0
382,128,0.384,0.229005,0.172979,-2.50854,0.0145314,0,0,0,0
383,128,0.384,0.225489,0.172261,-2.49858,0.0119556,0,0,0,0
384,128,0.384,0.222425,0.171808,-2.4915,0.00989519,0,0,0,0
385,129,0.387,0.217464,0.169431,-2.40092,0.0140785,0,0,0,0
386,129,0.387,0.215108,0.167685,-2.38521,0.0149655,0,0,0,0
387,129,0.387,0.213059,0.166358,-2.37377,0.0141722,0,0,0,0
388,130,0.39,0.214673,0.1466,-2.25042,0.015136,0,0,0,0
389,130,0.39,0.213879,0.142693,-2.23045,0.0137341,0,0,0,0
390,130,0.39,0.213122,0.139737,-2.21552,0.0113146,0,0,0,0
391,131,0.393,0.201408,0.12958,-2.07893,0.00717653,0,0,0,0
392,131,0.393,0.199346,0.12593,-2.05868,0.00216862,0,0,0,0
393,131,0.393,0.197522,0.123183,-2.0428,-0.0023464,0,0,0,0
394,132,0.396,0.181118,0.118163,-1.87564,-0.00464271,0,0,0,0
395,132,0.396,0.176407,0.113128,-1.84681,-0.00906633,0,0,0,0
396,132,0.396,0.172589,0.109327,-1.82464,-0.0129655,0,0,0,0
397,133,0.399,0.141985,0.0701692,-1.4088,-0.00840522,0,0,0,0
398,133,0.399,0.137646,0.0597712,-1.3703,-0.00894218,0,0,0,0
399,133,0.399,0.133978,0.0519851,-1.34127,-0.0111361,0,0,0,0
400,134,0.402,0.0752065,-0.00487271,-1.02071,-0.0356709,0,0,0,0
401,134,0.402,0.0732523,-0.0111736,-1.00804,-0.049464,0,0,0,0
402,134,0.402,0.0716476,-0.0162737,-0.999282,-0.0571706,0,0,0,0
403,135,0.405,0.0757441,-0.0442911,-0.917378,-0.0688824,0,0,0,0
404,135,0.405,0.0789056,-0.0487762,-0.917323,-0.075749,0,0,0,0
405,135,0.405,0.0813354,-0.0524112,-0.919329,-0.0795758,0,0,0,0
406,136,0.408,0.0773332,-0.072117,-0.869666,-0.0880739,0,0,0,0
407,136,0.408,0.0801367,-0.0751295,-0.876331,-0.0926625,0,0,0,0
408,136,0.408,0.0825411,-0.0774516,-0.88281,-0.0950312,0,0,0,0
409,137,0.411,0.0832987,-0.0894869,-0.850859,-0.0997564,0,0,0,0
410,137,0.411,0.0869764,-0.0914033,-0.86132,-0.102853,0,0,0,0
411,137,0.411,0.0900035,-0.0928383,-0.870808,-0.105141,0,0,0,0
412,138,0.414,0.0977646,-0.0992686,-0.853338,-0.105666,0,0,0,0
413,138,0.414,0.102241,-0.10068,-0.866684,-0.107113,0,0,0,0
414,138,0.414,0.105631,-0.101918,-0.878142,-0.108494,0,0,0,0
415,139,0.417,0.113744,-0.105299,-0.876803,-0.113709,0,0,0,0
416,139,0.417,0.118545,-0.105989,-0.896222,-0.11712,0,0,0,0
417,139,0.417,0.122295,-0.106515,-0.912152,-0.119387,0,0,0,0
418,140,0.42,0.129227,-0.108859,-0.919997,-0.117744,0,0,0,0
419,140,0.42,0.133407,-0.109892,-0.941436,-0.118584,0,0,0,0
420,140,0.42,0.136686,-0.110751,-0.958909,-0.119752,0,0,0,0
421,141,0.423,0.144444,-0.113996,-0.976309,-0.120826,0,0,0,0
422,141,0.423,0.148964,-0.114871,-1.00175,-0.122202,0,0,0,0
423,141,0.423,0.152552,-0.115542,-1.02183,-0.123469,0,0,0,0
424,142,0.426,0.159444,-0.11742,-1.04208,-0.124795,0,0,0,0
425,142,0.426,0.164034,-0.11768,-1.06703,-0.126538,0,0,0,0
426,142,0.426,0.167658,-0.117929,-1.08679,-0.128004,0,0,0,0
427,143,0.429,0.169142,-0.116659,-1.10901,-0.125481,0,0,0,0
428,143,0.429,0.172691,-0.116326,-1.13239,-0.125229,0,0,0,0
429,143,0.429,0.17556,-0.11612,-1.15069,-0.125827,0,0,0,0
430,144,0.432,0.179317,-0.121651,-1.17031,-0.118138,0,0,0,0
431,144,0.432,0.182778,-0.121587,-1.19072,-0.115607,0,0,0,0
432,144,0.432,0.185454,-0.121558,-1.20665,-0.115192,0,0,0,0
433,145,0.435,0.192243,-0.119373,-1.22693,-0.115296,0,0,0,0
434,145,0.435,0.196587,-0.118853,-1.24687,-0.116877,0,0,0,0
435,145,0.435,0.199861,-0.118458,-1.26196,-0.118599,0,0,0,0
436,146,0.438,0.204715,-0.116433,-1.28276,-0.111172,0,0,0,0
437,146,0.438,0.209437,-0.114492,-1.30159,-0.108948,0,0,0,0
438,146,0.438,0.213022,-0.113051,-1.31588,-0.108747,0,0,0,0
439,147,0.441,0.219546,-0.111862,-1.33649,-0.10342,0,0,0,0
440,147,0.441,0.224417,-0.111364,-1.35569,-0.102167,0,0,0,0
441,147,0.441,0.22817,-0.110914,-1.37008,-0.102539,0,0,0,0
442,148,0.444,0.233725,-0.11044,-1.38817,-0.0982096,0,0,0,0
443,148,0.444,0.237831,-0.109443,-1.40395,-0.0972194,0,0,0,0
444,148,0.444,0.241103,-0.108676,-1.41596,-0.0977239,0,0,0,0
445,149,0.447,0.243583,-0.107329,-1.43584,-0.0971695,0,0,0,0
446,149,0.447,0.24691,-0.105482,-1.45289,-0.0984169,0,0,0,0
447,149,0.447,0.249585,-0.103978,-1.4655,-0.0999173,0,0,0,0
448,150,0.45,0.253979,-0.100401,-1.4866,-0.09852,0,0,0,0
449,150,0.45,0.257576,-0.0981022,-1.5047,-0.0990088,0,0,0,0
450,150,0.45,0.260468,-0.0962489,-1.51803,-0.10014,0,0,0,0
451,151,0.453,0.266445,-0.0942167,-1.53969,-0.0956418,0,0,0,0
452,151,0.453,0.271,-0.092397,-1.55762,-0.094629,0,0,0,0
453,151,0.453,0.274547,-0.0908384,-1.57073,-0.0949444,0,0,0,0
454,152,0.456,0.278681,-0.0868433,-1.59354,-0.0935022,0,0,0,0
455,152,0.456,0.282261,-0.0845892,-1.61213,-0.0938507,0,0,0,0
456,152,0.456,0.285075,-0.0827422,-1.62575,-0.0948199,0,0,0,0
457,153,0.459,0.291272,-0.0806195,-1.64641,-0.0892845,0,0,0,0
458,153,0.459,0.295597,-0.078176,-1.66309,-0.0877207,0,0,0,0
459,153,0.459,0.298931,-0.0760957,-1.6754,-0.0877425,0,0,0,0
460,154,0.462,0.302947,-0.0721195,-1.69367,-0.0804077,0,0,0,0
461,154,0.462,0.306561,-0.0692616,-1.70869,-0.0781062,0,0,0,0
462,154,0.462,0.309402,-0.0669585,-1.71992,-0.0778073,0,0,0,0
463,155,0.465,0.31537,-0.0651329,-1.74412,-0.0776024,0,0,0,0
464,155,0.465,0.319546,-0.0628652,-1.76322,-0.0784169,0,0,0,0
465,155,0.465,0.322774,-0.0609027,-1.7771,-0.0796076,0,0,0,0
466,156,0.468,0.326735,-0.0565259,-1.79734,-0.0758305,0,0,0,0
467,156,0.468,0.330215,-0.0533827,-1.81304,-0.0749524,0,0,0,0
468,156,0.468,0.332908,-0.0507568,-1.82476,-0.0752316,0,0,0,0
469,157,0.471,0.337288,-0.0465431,-1.84408,-0.0735638,0,0,0,0
470,157,0.471,0.34057,-0.0432779,-1.85963,-0.073629,0,0,0,0
471,157,0.471,0.343116,-0.0405277,-1.87125,-0.0743033,0,0,0,0
472,158,0.474,0.347551,-0.0377406,-1.89335,-0.0710671,0,0,0,0
473,158,0.474,0.350433,-0.0344962,-1.91102,-0.0703159,0,0,0,0
474,158,0.474,0.352771,-0.0317558,-1.92403,-0.0705634,0,0,0,0
475,159,0.477,0.35809,-0.0267749,-1.94366,-0.0673177,0,0,0,0
476,159,0.477,0.361545,-0.0222653,-1.95929,-0.0667444,0,0,0,0
477,159,0.477,0.364139,-0.0186832,-1.97111,-0.0670965,0,0,0,0
478,160,0.48,0.364482,-0.0133194,-1.99489,-0.0636171,0,0,0,0
479,160,0.48,0.366529,-0.00951596,-2.01385,-0.0628698,0,0,0,0
480,160,0.48,0.368154,-0.00629563,-2.02783,-0.0631213,0,0,0,0
481,161,0.483,0.370735,-0.00175875,-2.04801,-0.0638019,0,0,0,0
482,161,0.483,0.372562,0.00211148,-2.06382,-0.0649683,0,0,0,0
483,161,0.483,0.374016,0.00529096,-2.07584,-0.0660441,0,0,0,0
484,162,0.486,0.379857,0.0116565,-2.09998,-0.0603847,0,0,0,0
485,162,0.486,0.383209,0.0161187,-2.11897,-0.0581535,0,0,0,0
486,162,0.486,0.385727,0.0197079,-2.13309,-0.057562,0,0,0,0
487,163,0.489,0.388409,0.0264449,-2.15688,-0.0573317,0,0,0,0
488,163,0.489,0.390645,0.0311612,-2.17571,-0.057578,0,0,0,0
489,163,0.489,0.392416,0.0349852,-2.18985,-0.0581471,0,0,0,0
490,164,0.492,0.394581,0.0402663,-2.21003,-0.0560075,0,0,0,0
491,164,0.492,0.396597,0.0446902,-2.22664,-0.0557411,0,0,0,0
492,164,0.492,0.398103,0.048279,-2.23944,-0.0559987,0,0,0,0
493,165,0.495,0.398999,0.0484056,-2.26037,-0.0470997,0,0,0,0
494,165,0.495,0.399355,0.0504745,-2.27702,-0.0431806,0,0,0,0
495,165,0.495,0.399583,0.0524841,-2.28988,-0.0416034,0,0,0,0
496,166,0.498,0.400586,0.0562909,-2.3116,-0.0464585,0,0,0,0
497,166,0.498,0.401097,0.0600353,-2.32912,-0.0492595,0,0,0,0
498,166,0.498,0.401507,0.0631299,-2.34264,-0.0509517,0,0,0,0
499,167,0.501,0.401754,0.0698902,-2.3638,-0.0502021,0,0,0,0
500,167,0.501,0.402234,0.0740015,-2.38142,-0.050161,0,0,0,0
501,167,0.501,0.402617,0.0773015,-2.39511,-0.0504364,0,0,0,0
502,168,0.504,0.401934,0.0840044,-2.41359,-0.0464855,0,0,0,0
503,168,0.504,0.401734,0.088276,-2.42948,-0.0446409,0,0,0,0
504,168,0.504,0.401656,0.0917501,-2.44209,-0.0439408,0,0,0,0
505,169,0.507,0.401772,0.095571,-2.46172,-0.044862,0,0,0,0
506,169,0.507,0.401433,0.0992361,-2.47897,-0.0457756,0,0,0,0
507,169,0.507,0.401087,0.102262,-2.49256,-0.0464133,0,0,0,0
508,170,0.51,0.40028,0.105849,-2.50965,-0.047495,0,0,0,0
509,170,0.51,0.400323,0.109118,-2.52438,-0.0479146,0,0,0,0
510,170,0.51,0.400292,0.111843,-2.53639,-0.0482343,0,0,0,0
511,171,0.513,0.403079,0.115116,-2.55476,-0.0408324,0,0,0,0
512,171,0.513,0.404312,0.11875,-2.57074,-0.0373179,0,0,0,0
513,171,0.513,0.405115,0.121718,-2.58354,-0.0357477,0,0,0,0
514,172,0.516,0.404914,0.128212,-2.60066,-0.0244217,0,0,0,0
515,172,0.516,0.404943,0.133369,-2.61585,-0.0191457,0,0,0,0
516,172,0.516,0.404874,0.137466,-2.62808,-0.0167032,0,0,0,0
517,173,0.519,0.406089,0.141892,-2.64734,-0.0239322,0,0,0,0
518,173,0.519,0.40597,0.145594,-2.66494,-0.0276278,0,0,0,0
519,173,0.519,0.405801,0.14861,-2.67891,-0.0296144,0,0,0,0
520,174,0.522,0.406091,0.150213,-2.69593,-0.0323915,0,0,0,0
521,174,0.522,0.405391,0.152067,-2.7112,-0.0333832,0,0,0,0
522,174,0.522,0.40469,0.153724,-2.72365,-0.0339597,0,0,0,0
523,175,0.525,0.40193,0.153448,-2.73758,-0.0340135,0,0,0,0
524,175,0.525,0.40055,0.15492,-2.75151,-0.0339391,0,0,0,0
525,175,0.525,0.399375,0.156344,-2.76314,-0.0339262,0,0,0,0
526,176,0.528,0.39756,0.162399,-2.77702,-0.0249979,0,0,0,0
527,176,0.528,0.395207,0.165957,-2.79056,-0.0204245,0,0,0,0
528,176,0.528,0.39335,0.16884,-2.80192,-0.0182083,0,0,0,0
529,177,0.531,0.389581,0.172692,-2.81289,-0.0170615,0,0,0,0
530,177,0.531,0.385907,0.176265,-2.82546,-0.0164529,0,0,0,0
531,177,0.531,0.383037,0.179187,-2.83619,-0.0161005,0,0,0,0
532,178,0.534,0.383312,0.184745,-2.84667,-0.014245,0,0,0,0
533,178,0.534,0.38318,0.18896,-2.85917,-0.0129821,0,0,0,0
534,178,0.534,0.382854,0.192284,-2.86987,-0.0123428,0,0,0,0
535,179,0.537,0.37916,0.198579,-2.88008,-0.0128166,0,0,0,0
536,179,0.537,0.376407,0.203365,-2.89223,-0.0127851,0,0,0,0
537,179,0.537,0.37417,0.207214,-2.90267,-0.0127809,0,0,0,0
538,180,0.54,0.368565,0.211387,-2.91373,-0.0114744,0,0,0,0
539,180,0.54,0.364311,0.214726,-2.92642,-0.0108385,0,0,0,0
540,180,0.54,0.360856,0.217467,-2.9373,-0.0105065,0,0,0,0
541,181,0.543,0.358567,0.219767,-2.94444,-0.00707601,0,0,0,0
542,181,0.543,0.355054,0.221597,-2.95503,-0.00509787,0,0,0,0
543,181,0.543,0.352161,0.223246,-2.96445,-0.00407574,0,0,0,0
544,182,0.546,0.347585,0.224503,-2.96911,-0.00552423,0,0,0,0
545,182,0.546,0.344978,0.22728,-2.97854,-0.00559911,0,0,0,0
546,182,0.546,0.342804,0.229584,-2.9871,-0.00555459,0,0,0,0
547,183,0.549,0.338443,0.232881,-2.9912,0.00180276,0,0,0,0
548,183,0.549,0.334318,0.235547,-2.99976,0.00568102,0,0,0,0
549,183,0.549,0.330856,0.237805,-3.00757,0.00760108,0,0,0,0
550,184,0.552,0.325179,0.238319,-3.00872,0.00298753,0,0,0,0
551,184,0.552,0.320803,0.240633,-3.01525,0.0012716,0,0,0,0
552,184,0.552,0.31715,0.242614,-3.02164,0.000519031,0,0,0,0
553,185,0.555,0.314466,0.248089,-3.02024,0.00713729,0,0,0,0
554,185,0.555,0.312885,0.250892,-3.02546,0.0107421,0,0,0,0
555,185,0.555,0.311388,0.253254,-3.03084,0.0126078,0,0,0,0
556,186,0.558,0.311225,0.255414,-3.02639,0.0106227,0,0,0,0
557,186,0.558,0.310249,0.256935,-3.02969,0.0102599,0,0,0,0
558,186,0.558,0.309151,0.258252,-3.03354,0.0102338,0,0,0,0
559,187,0.561,0.304701,0.262475,-3.02264,0.00723439,0,0,0,0
560,187,0.561,0.302579,0.266716,-3.02441,0.00632468,0,0,0,0
561,187,0.561,0.300711,0.270117,-3.02707,0.00607721,0,0,0,0
562,188,0.564,0.29502,0.265345,-3.01455,0.0152236,0,0,0,0
563,188,0.564,0.289979,0.264273,-3.01306,0.0205454,0,0,0,0
564,188,0.564,0.285848,0.263638,-3.01314,0.0233331,0,0,0,0
565,189,0.567,0.282301,0.26126,-2.99688,0.0186703,0,0,0,0
566,189,0.567,0.278541,0.260669,-2.99422,0.0163753,0,0,0,0
567,189,0.567,0.27525,0.260363,-2.99321,0.0153352,0,0,0,0
568,190,0.57,0.26519,0.257849,-2.96934,0.0149157,0,0,0,0
569,190,0.57,0.259663,0.259437,-2.96482,0.0152507,0,0,0,0
570,190,0.57,0.25516,0.260831,-2.96224,0.0154972,0,0,0,0
571,191,0.573,0.249733,0.260921,-2.93952,0.0195479,0,0,0,0
572,191,0.573,0.245242,0.261826,-2.93423,0.0220857,0,0,0,0
573,191,0.573,0.241365,0.262617,-2.931,0.0233614,0,0,0,0
574,192,0.576,0.232193,0.260883,-2.90021,0.0231007,0,0,0,0
575,192,0.576,0.226715,0.259396,-2.8923,0.0232934,0,0,0,0
576,192,0.576,0.222161,0.258403,-2.88723,0.0233566,0,0,0,0
577,193,0.579,0.221517,0.25131,-2.8539,0.0283661,0,0,0,0
578,193,0.579,0.21875,0.249883,-2.84903,0.0303554,0,0,0,0
579,193,0.579,0.216137,0.248811,-2.84593,0.0308951,0,0,0,0
580,194,0.582,0.211217,0.252657,-2.79647,0.0247061,0,0,0,0
581,194,0.582,0.207683,0.252019,-2.78691,0.0214777,0,0,0,0
582,194,0.582,0.204629,0.251533,-2.78011,0.0196253,0,0,0,0
583,195,0.585,0.195805,0.250573,-2.69647,0.0256972,0,0,0,0
584,195,0.585,0.191312,0.249219,-2.68057,0.028466,0,0,0,0
585,195,0.585,0.18767,0.248235,-2.66934,0.0294716,0,0,0,0
586,196,0.588,0.185434,0.231208,-2.559,0.0367062,0,0,0,0
587,196,0.588,0.183349,0.229676,-2.5376,0.0395762,0,0,0,0
588,196,0.588,0.181747,0.228526,-2.52234,0.040231,0,0,0,0
589,197,0.591,0.176231,0.212566,-2.38902,0.050458,0,0,0,0
590,197,0.591,0.17317,0.209748,-2.36694,0.0525421,0,0,0,0
591,197,0.591,0.170603,0.207805,-2.3505,0.0515679,0,0,0,0
592,198,0.594,0.158145,0.189551,-2.223,0.0324674,0,0,0,0
593,198,0.594,0.154861,0.184616,-2.20094,0.0193316,0,0,0,0
594,198,0.594,0.152151,0.180815,-2.18323,0.0108711,0,0,0,0
595,199,0.597,0.144749,0.163996,-1.95634,0.00107919,0,0,0,0
596,199,0.597,0.141003,0.155268,-1.91781,-0.00778992,0,0,0,0
597,199,0.597,0.138,0.148599,-1.88848,-0.0125026,0,0,0,0
598,200,0.6,0.0494367,0.0286592,-1.0335,-0.0188218,0,0,0,0
599,200,0.6,0.0446398,0.0218796,-1.022,-0.0269138,0,0,0,0
600,200,0.6,0.0413255,0.0164288,-1.01296,-0.0332309,0,0,0,0
601,201,0.603,0.033866,-0.00428353,-0.928646,-0.0585458,0,0,0,0
602,201,0.603,0.0350237,-0.00955785,-0.917325,-0.0721995,0,0,0,0
603,201,0.603,0.0359124,-0.0135745,-0.911052,-0.0795184,0,0,0,0
604,202,0.606,0.0287259,-0.0463561,-0.830366,-0.0923986,0,0,0,0
