Iteration,Time Step,Time,Vx Vel,Vy Vel,Vz Vel,Pressure,Temp,TKE,TED,Scalar
903,301,0.903,0.221889,0.177717,-2.57059,-0.0285166,0,0,0,0
904,302,0.906,0.220404,0.183072,-2.59427,-0.0302919,0,0,0,0
905,302,0.906,0.218379,0.187884,-2.61419,-0.0308977,0,0,0,0
906,302,0.906,0.21663,0.191887,-2.63002,-0.0312999,0,0,0,0
907,303,0.909,0.212712,0.195936,-2.65501,-0.0286625,0,0,0,0
908,303,0.909,0.210593,0.200357,-2.6761,-0.0273067,0,0,0,0
909,303,0.909,0.208692,0.204154,-2.69287,-0.0267101,0,0,0,0
910,304,0.912,0.20922,0.209325,-2.71512,-0.0207029,0,0,0,0
911,304,0.912,0.208722,0.214061,-2.73444,-0.0177247,0,0,0,0
912,304,0.912,0.207948,0.218018,-2.75022,-0.0163055,0,0,0,0
913,305,0.915,0.206578,0.22358,-2.77357,-0.00335065,0,0,0,0
914,305,0.915,0.204587,0.228403,-2.79334,0.00269763,0,0,0,0
915,305,0.915,0.202733,0.232434,-2.8094,0.005618,0,0,0,0
916,306,0.918,0.199471,0.238482,-2.83398,-0.00411178,0,0,0,0
917,306,0.918,0.197022,0.24327,-2.85516,-0.00881664,0,0,0,0
918,306,0.918,0.194901,0.247292,-2.87238,-0.0112068,0,0,0,0
919,307,0.921,0.193581,0.252859,-2.896,-0.0151059,0,0,0,0
920,307,0.921,0.191641,0.257383,-2.91649,-0.0169218,0,0,0,0
921,307,0.921,0.189785,0.261149,-2.93339,-0.0178383,0,0,0,0
922,308,0.924,0.186098,0.263853,-2.95495,-0.021603,0,0,0,0
923,308,0.924,0.182902,0.267506,-2.97473,-0.0230687,0,0,0,0
924,308,0.924,0.180079,0.270678,-2.9913,-0.0237138,0,0,0,0
925,309,0.927,0.177047,0.271337,-3.01302,-0.0107439,0,0,0,0
926,309,0.927,0.174235,0.273227,-3.03354,-0.00372106,0,0,0,0
927,309,0.927,0.171625,0.275139,-3.05063,-0.000189831,0,0,0,0
928,310,0.93,0.167263,0.286881,-3.07206,0.00648853,0,0,0,0
929,310,0.93,0.162907,0.294652,-3.09198,0.00977486,0,0,0,0
930,310,0.93,0.159332,0.300751,-3.10878,0.0113909,0,0,0,0
931,311,0.933,0.153369,0.307645,-3.13011,0.00305771,0,0,0,0
932,311,0.933,0.149005,0.313021,-3.1508,-0.000836462,0,0,0,0
933,311,0.933,0.14535,0.317436,-3.16827,-0.00274754,0,0,0,0
934,312,0.936,0.143665,0.321168,-3.18887,-0.00108995,0,0,0,0
935,312,0.936,0.140871,0.324637,-3.20879,3.99232e-05,0,0,0,0
936,312,0.936,0.13827,0.327641,-3.2258,0.0006646,0,0,0,0
937,313,0.939,0.13329,0.333853,-3.24856,0.00114105,0,0,0,0
938,313,0.939,0.129175,0.339655,-3.27048,0.00180877,0,0,0,0
939,313,0.939,0.12563,0.344357,-3.28893,0.00218296,0,0,0,0
940,314,0.942,0.120085,0.347936,-3.30967,0.00806929,0,0,0,0
941,314,0.942,0.115354,0.349709,-3.3305,0.0115124,0,0,0,0
942,314,0.942,0.111297,0.351354,-3.34825,0.0133195,0,0,0,0
943,315,0.945,0.107392,0.357388,-3.36575,0.00935398,0,0,0,0
944,315,0.945,0.103243,0.362578,-3.38468,0.00802117,0,0,0,0
945,315,0.945,0.099686,0.36676,-3.40122,0.00750861,0,0,0,0
946,316,0.948,0.0896392,0.371917,-3.41924,0.0102505,0,0,0,0
947,316,0.948,0.0822835,0.375971,-3.43895,0.0123457,0,0,0,0
948,316,0.948,0.0762778,0.379348,-3.45598,0.0134666,0,0,0,0
949,317,0.951,0.0686502,0.38379,-3.47291,0.0143506,0,0,0,0
950,317,0.951,0.0628202,0.387299,-3.49169,0.0151031,0,0,0,0
951,317,0.951,0.0578643,0.390164,-3.50812,0.0155412,0,0,0,0
952,318,0.954,0.0588285,0.391235,-3.52278,0.0227807,0,0,0,0
953,318,0.954,0.0575213,0.393638,-3.54125,0.0270201,0,0,0,0
954,318,0.954,0.0559692,0.395658,-3.55735,0.0291518,0,0,0,0
955,319,0.957,0.0538401,0.400752,-3.56921,0.0272232,0,0,0,0
956,319,0.957,0.051382,0.405065,-3.58661,0.0269286,0,0,0,0
957,319,0.957,0.0490432,0.408537,-3.60204,0.0268501,0,0,0,0
958,320,0.96,0.0438872,0.409108,-3.61127,0.0202568,0,0,0,0
959,320,0.96,0.041035,0.410917,-3.62637,0.0173716,0,0,0,0
960,320,0.96,0.0384556,0.412437,-3.64008,0.0160959,0,0,0,0
961,321,0.963,0.0358394,0.409521,-3.64474,0.0188766,0,0,0,0
962,321,0.963,0.0310047,0.409482,-3.65763,0.0207696,0,0,0,0
963,321,0.963,0.0267343,0.409722,-3.66958,0.0218872,0,0,0,0
964,322,0.966,0.0177728,0.406072,-3.67296,0.0254341,0,0,0,0
965,322,0.966,0.012683,0.405304,-3.68596,0.0280731,0,0,0,0
966,322,0.966,0.00850192,0.404786,-3.69771,0.0294816,0,0,0,0
967,323,0.969,0.000741325,0.40995,-3.69536,0.0272823,0,0,0,0
968,323,0.969,-0.00447731,0.412606,-3.70637,0.0265661,0,0,0,0
969,323,0.969,-0.00876925,0.414604,-3.71652,0.0262288,0,0,0,0
970,324,0.972,-0.0127211,0.413759,-3.70883,0.0292211,0,0,0,0
971,324,0.972,-0.0156372,0.414811,-3.71665,0.0311821,0,0,0,0
972,324,0.972,-0.0183435,0.415633,-3.72433,0.0321323,0,0,0,0
973,325,0.975,-0.0244221,0.418505,-3.70955,0.0356369,0,0,0,0
974,325,0.975,-0.0292196,0.417518,-3.71628,0.0380599,0,0,0,0
975,325,0.975,-0.0332687,0.416718,-3.72308,0.0391889,0,0,0,0
976,326,0.978,-0.0345008,0.407478,-3.6992,0.0359112,0,0,0,0
977,326,0.978,-0.0374905,0.404869,-3.70358,0.0343258,0,0,0,0
978,326,0.978,-0.0400566,0.402714,-3.70834,0.0333183,0,0,0,0
979,327,0.981,-0.0419636,0.404586,-3.6731,0.0336882,0,0,0,0
980,327,0.981,-0.0438747,0.403269,-3.67447,0.0338695,0,0,0,0
981,327,0.981,-0.0455689,0.402178,-3.6766,0.0335981,0,0,0,0
982,328,0.984,-0.0541643,0.39342,-3.61326,0.0287066,0,0,0,0
983,328,0.984,-0.0584002,0.390764,-3.60673,0.0260364,0,0,0,0
984,328,0.984,-0.061926,0.388674,-3.603,0.0244946,0,0,0,0
985,329,0.987,-0.0594534,0.38385,-3.49146,0.0265589,0,0,0,0
986,329,0.987,-0.0606235,0.379574,-3.47684,0.0275003,0,0,0,0
987,329,0.987,-0.061632,0.376094,-3.46748,0.0270692,0,0,0,0
988,330,0.99,-0.0517157,0.348313,-3.30476,0.0286956,0,0,0,0
989,330,0.99,-0.0507107,0.34093,-3.28548,0.028256,0,0,0,0
990,330,0.99,-0.0498997,0.335042,-3.27222,0.0267024,0,0,0,0
991,331,0.993,-0.0543093,0.324569,-3.08726,0.0221815,0,0,0,0
992,331,0.993,-0.0544691,0.317547,-3.06449,0.0182274,0,0,0,0
993,331,0.993,-0.0546468,0.312031,-3.04741,0.0150302,0,0,0,0
994,332,0.996,-0.0567495,0.303083,-2.81951,0.0150354,0,0,0,0
995,332,0.996,-0.0587349,0.294717,-2.78475,0.0126146,0,0,0,0
996,332,0.996,-0.060218,0.288184,-2.75779,0.00988505,0,0,0,0
997,333,0.999,-0.0494901,0.232237,-2.16816,0.0216226,0,0,0,0
998,333,0.999,-0.0482964,0.216916,-2.11036,0.0238801,0,0,0,0
999,333,0.999,-0.047595,0.205358,-2.06608,0.0229187,0,0,0,0
1000,334,1.002,-0.0613614,0.107755,-1.45695,0.00029251,0,0,0,0
1001,334,1.002,-0.0603652,0.0977566,-1.41557,-0.0136564,0,0,0,0
1002,334,1.002,-0.0596331,0.0899917,-1.38639,-0.0214317,0,0,0,0
1003,335,1.005,-0.04068,0.0448469,-1.22193,-0.0256092,0,0,0,0
1004,335,1.005,-0.0362407,0.0387599,-1.20086,-0.0317062,0,0,0,0
1005,335,1.005,-0.0328062,0.0341079,-1.18872,-0.0367298,0,0,0,0
1006,336,1.008,-0.0310868,0.00661418,-1.09487,-0.0470705,0,0,0,0
1007,336,1.008,-0.02801,0.00327843,-1.08895,-0.0543791,0,0,0,0
1008,336,1.008,-0.0253854,0.000982616,-1.08725,-0.0591669,0,0,0,0
1009,337,1.011,-0.0209457,-0.0135576,-1.03443,-0.0661663,0,0,0,0
1010,337,1.011,-0.0173766,-0.0150756,-1.03846,-0.0713572,0,0,0,0
1011,337,1.011,-0.0144738,-0.0160272,-1.04357,-0.0751178,0,0,0,0
1012,338,1.014,-0.00425223,-0.0254503,-1.01367,-0.0764923,0,0,0,0
1013,338,1.014,6.11664e-05,-0.0262014,-1.02336,-0.0786597,0,0,0,0
1014,338,1.014,0.00318955,-0.0267522,-1.03233,-0.0807404,0,0,0,0
1015,339,1.017,0.012656,-0.0307779,-1.02376,-0.087361,0,0,0,0
1016,339,1.017,0.0172143,-0.0302564,-1.04133,-0.0918831,0,0,0,0
1017,339,1.017,0.0206936,-0.0297589,-1.05592,-0.0949135,0,0,0,0
1018,340,1.02,0.0287529,-0.0316369,-1.0612,-0.0939191,0,0,0,0
1019,340,1.02,0.032342,-0.031565,-1.08227,-0.0951821,0,0,0,0
1020,340,1.02,0.0350073,-0.0314759,-1.09944,-0.0965954,0,0,0,0
1021,341,1.023,0.0423205,-0.0341543,-1.11688,-0.0983279,0,0,0,0
1022,341,1.023,0.0458616,-0.0339464,-1.14319,-0.0999883,0,0,0,0
1023,341,1.023,0.0485728,-0.033695,-1.16387,-0.101343,0,0,0,0
1024,342,1.026,0.05548,-0.0351603,-1.18518,-0.104243,0,0,0,0
1025,342,1.026,0.0594154,-0.0344452,-1.2116,-0.106496,0,0,0,0
1026,342,1.026,0.062381,-0.0338471,-1.23238,-0.108047,0,0,0,0
1027,343,1.029,0.0629216,-0.0310839,-1.25656,-0.10555,0,0,0,0
1028,343,1.029,0.0654107,-0.0297697,-1.28152,-0.104966,0,0,0,0
1029,343,1.029,0.0673565,-0.0287423,-1.30091,-0.105175,0,0,0,0
1030,344,1.032,0.0696557,-0.0331831,-1.32229,-0.0970114,0,0,0,0
1031,344,1.032,0.0722144,-0.032211,-1.34395,-0.0938593,0,0,0,0
1032,344,1.032,0.0741331,-0.0314012,-1.3608,-0.0928863,0,0,0,0
1033,345,1.035,0.0797514,-0.0285706,-1.38236,-0.0947546,0,0,0,0
1034,345,1.035,0.0830231,-0.0271427,-1.40309,-0.0968092,0,0,0,0
1035,345,1.035,0.0853697,-0.0259745,-1.41877,-0.0984866,0,0,0,0
1036,346,1.038,0.0888926,-0.0226676,-1.44063,-0.0903245,0,0,0,0
1037,346,1.038,0.0924313,-0.0197381,-1.46011,-0.0872996,0,0,0,0
1038,346,1.038,0.0950021,-0.0174897,-1.47491,-0.0864535,0,0,0,0
1039,347,1.041,0.100235,-0.0154427,-1.49632,-0.0812903,0,0,0,0
1040,347,1.041,0.103877,-0.0142233,-1.51583,-0.0796995,0,0,0,0
1041,347,1.041,0.106579,-0.0131653,-1.53052,-0.0796121,0,0,0,0
1042,348,1.044,0.111261,-0.0122413,-1.54959,-0.0758696,0,0,0,0
1043,348,1.044,0.114315,-0.0108265,-1.56601,-0.0747586,0,0,0,0
1044,348,1.044,0.116666,-0.00968204,-1.57855,-0.074912,0,0,0,0
1045,349,1.047,0.117364,-0.00762904,-1.59916,-0.0747243,0,0,0,0
1046,349,1.047,0.119287,-0.0052271,-1.61653,-0.0757719,0,0,0,0
1047,349,1.047,0.120793,-0.00325176,-1.62946,-0.0768567,0,0,0,0
1048,350,1.05,0.12364,0.00100175,-1.65115,-0.0753,0,0,0,0
1049,350,1.05,0.125872,0.00391283,-1.66944,-0.0752799,0,0,0,0
1050,350,1.05,0.127618,0.00627132,-1.68301,-0.0758728,0,0,0,0
1051,351,1.053,0.132096,0.00897722,-1.70513,-0.0724543,0,0,0,0
1052,351,1.053,0.135367,0.0113321,-1.72318,-0.0716232,0,0,0,0
1053,351,1.053,0.137823,0.0133451,-1.73646,-0.0717418,0,0,0,0
1054,352,1.056,0.140449,0.0180059,-1.75948,-0.0701619,0,0,0,0
1055,352,1.056,0.142686,0.0207856,-1.77796,-0.0700164,0,0,0,0
1056,352,1.056,0.144379,0.0230872,-1.79158,-0.0704588,0,0,0,0
1057,353,1.059,0.148849,0.0261069,-1.81234,-0.0649905,0,0,0,0
1058,353,1.059,0.151828,0.0292294,-1.8289,-0.0630099,0,0,0,0
1059,353,1.059,0.154036,0.0318682,-1.8412,-0.0625903,0,0,0,0
1060,354,1.062,0.156487,0.0366098,-1.8598,-0.0554875,0,0,0,0
1061,354,1.062,0.158755,0.0400668,-1.87481,-0.0528818,0,0,0,0
1062,354,1.062,0.160464,0.0428839,-1.88611,-0.0521792,0,0,0,0
1063,355,1.065,0.164817,0.0455728,-1.90987,-0.0522536,0,0,0,0
1064,355,1.065,0.167619,0.0484837,-1.92839,-0.0528286,0,0,0,0
1065,355,1.065,0.169696,0.0509965,-1.94195,-0.0536203,0,0,0,0
1066,356,1.068,0.172033,0.056108,-1.96227,-0.0506252,0,0,0,0
1067,356,1.068,0.174181,0.0599092,-1.97795,-0.0497447,0,0,0,0
1068,356,1.068,0.175753,0.0631015,-1.98972,-0.0497878,0,0,0,0
1069,357,1.071,0.178496,0.0680523,-2.00921,-0.0481537,0,0,0,0
1070,357,1.071,0.180408,0.0719698,-2.02469,-0.0478912,0,0,0,0
1071,357,1.071,0.181807,0.0752876,-2.03634,-0.048196,0,0,0,0
1072,358,1.074,0.184879,0.0786207,-2.05822,-0.0463041,0,0,0,0
1073,358,1.074,0.186553,0.0823744,-2.07543,-0.0459825,0,0,0,0
1074,358,1.074,0.187839,0.0856032,-2.0882,-0.0461965,0,0,0,0
1075,359,1.077,0.191138,0.0912179,-2.10845,-0.0433376,0,0,0,0
1076,359,1.077,0.192918,0.0964064,-2.1244,-0.0426631,0,0,0,0
1077,359,1.077,0.194135,0.100601,-2.13652,-0.0427413,0,0,0,0
1078,360,1.08,0.192438,0.106971,-2.16068,-0.038895,0,0,0,0
1079,360,1.08,0.192967,0.111652,-2.17961,-0.0375786,0,0,0,0
1080,360,1.08,0.193325,0.115652,-2.19367,-0.0373492,0,0,0,0
1081,361,1.083,0.194097,0.121301,-2.21466,-0.0384945,0,0,0,0
1082,361,1.083,0.194426,0.126081,-2.231,-0.0395778,0,0,0,0
1083,361,1.083,0.194625,0.130067,-2.2435,-0.0404395,0,0,0,0
1084,362,1.086,0.198756,0.137343,-2.26729,-0.0356559,0,0,0,0
1085,362,1.086,0.200706,0.142665,-2.28586,-0.0336126,0,0,0,0
1086,362,1.086,0.202032,0.147049,-2.29988,-0.0329066,0,0,0,0
1087,363,1.089,0.203714,0.154593,-2.32429,-0.0336283,0,0,0,0
1088,363,1.089,0.204861,0.160103,-2.34344,-0.034114,0,0,0,0
1089,363,1.089,0.205646,0.164699,-2.358,-0.0346143,0,0,0,0
1090,364,1.092,0.206315,0.170982,-2.38039,-0.0322451,0,0,0,0
1091,364,1.092,0.206992,0.176427,-2.39863,-0.031636,0,0,0,0
1092,364,1.092,0.207335,0.180954,-2.41277,-0.031582,0,0,0,0
1093,365,1.095,0.206208,0.182718,-2.43561,-0.0236061,0,0,0,0
1094,365,1.095,0.205021,0.186111,-2.45372,-0.0198388,0,0,0,0
1095,365,1.095,0.20393,0.189286,-2.46788,-0.0181942,0,0,0,0
1096,366,1.098,0.20332,0.194332,-2.49179,-0.0230088,0,0,0,0
1097,366,1.098,0.202439,0.199284,-2.51101,-0.0255357,0,0,0,0
1098,366,1.098,0.20163,0.20349,-2.52606,-0.0269647,0,0,0,0
1099,367,1.101,0.200303,0.211707,-2.54947,-0.0265009,0,0,0,0
1100,367,1.101,0.199361,0.217221,-2.56882,-0.0263885,0,0,0,0
1101,367,1.101,0.198491,0.221791,-2.58414,-0.0265159,0,0,0,0
1102,368,1.104,0.196238,0.230221,-2.60643,-0.0221713,0,0,0,0
1103,368,1.104,0.194609,0.235935,-2.62525,-0.0200617,0,0,0,0
1104,368,1.104,0.193268,0.240717,-2.64036,-0.0191458,0,0,0,0
1105,369,1.107,0.191598,0.246097,-2.66353,-0.0206562,0,0,0,0
1106,369,1.107,0.189725,0.251235,-2.68351,-0.021705,0,0,0,0
1107,369,1.107,0.188033,0.255606,-2.69954,-0.0223162,0,0,0,0
1108,370,1.11,0.18555,0.260953,-2.72111,-0.0240107,0,0,0,0
1109,370,1.11,0.18409,0.26578,-2.73948,-0.0245687,0,0,0,0
1110,370,1.11,0.182725,0.26991,-2.75463,-0.0248949,0,0,0,0
1111,371,1.113,0.183792,0.274893,-2.77766,-0.0181596,0,0,0,0
1112,371,1.113,0.183545,0.280072,-2.79738,-0.0148091,0,0,0,0
1113,371,1.113,0.183029,0.284447,-2.81349,-0.0132174,0,0,0,0
1114,372,1.116,0.181766,0.292594,-2.83661,-0.00252272,0,0,0,0
1115,372,1.116,0.18066,0.299377,-2.85664,0.00248371,0,0,0,0
1116,372,1.116,0.1795,0.304948,-2.87302,0.00489645,0,0,0,0
1117,373,1.119,0.179172,0.311052,-2.89803,-0.00252437,0,0,0,0
1118,373,1.119,0.177697,0.316361,-2.92002,-0.00615319,0,0,0,0
1119,373,1.119,0.176281,0.320847,-2.9379,-0.00804039,0,0,0,0
1120,374,1.122,0.175018,0.324445,-2.96113,-0.0111127,0,0,0,0
1121,374,1.122,0.172959,0.327996,-2.98138,-0.0120527,0,0,0,0
1122,374,1.122,0.171009,0.331168,-2.99823,-0.0125436,0,0,0,0
1123,375,1.125,0.16673,0.33291,-3.01973,-0.0130908,0,0,0,0
1124,375,1.125,0.163951,0.336165,-3.03969,-0.0131128,0,0,0,0
1125,375,1.125,0.161502,0.33917,-3.05653,-0.0131033,0,0,0,0
1126,376,1.128,0.158166,0.346561,-3.0782,-0.00367406,0,0,0,0
1127,376,1.128,0.154472,0.351422,-3.09805,0.00124501,0,0,0,0
1128,376,1.128,0.151364,0.355544,-3.11486,0.00369194,0,0,0,0
1129,377,1.131,0.146133,0.361545,-3.13467,0.00476626,0,0,0,0
1130,377,1.131,0.141124,0.366914,-3.15409,0.00548198,0,0,0,0
1131,377,1.131,0.136999,0.371408,-3.1707,0.00591269,0,0,0,0
1132,378,1.134,0.135576,0.37864,-3.19038,0.00595924,0,0,0,0
1133,378,1.134,0.133932,0.384412,-3.21005,0.0064126,0,0,0,0
1134,378,1.134,0.132242,0.38914,-3.22694,0.00670408,0,0,0,0
1135,379,1.137,0.127246,0.397213,-3.24709,0.00603551,0,0,0,0
1136,379,1.137,0.123198,0.40362,-3.26705,0.00610245,0,0,0,0
1137,379,1.137,0.119725,0.408885,-3.28419,0.00617338,0,0,0,0
1138,380,1.14,0.113158,0.414974,-3.30568,0.00701535,0,0,0,0
1139,380,1.14,0.107896,0.419871,-3.32673,0.00756376,0,0,0,0
1140,380,1.14,0.10345,0.423969,-3.34474,0.00788874,0,0,0,0
1141,381,1.143,0.0998434,0.427391,-3.36361,0.012099,0,0,0,0
1142,381,1.143,0.095139,0.430325,-3.38325,0.0144662,0,0,0,0
1143,381,1.143,0.0911167,0.432976,-3.40032,0.0157611,0,0,0,0
1144,382,1.146,0.0854492,0.435679,-3.41704,0.0132943,0,0,0,0
1145,382,1.146,0.0816949,0.439666,-3.4358,0.0127134,0,0,0,0
1146,382,1.146,0.0784108,0.443038,-3.45226,0.0125613,0,0,0,0
1147,383,1.149,0.0731978,0.447992,-3.46874,0.0193129,0,0,0,0
1148,383,1.149,0.068073,0.451991,-3.48702,0.0229811,0,0,0,0
1149,383,1.149,0.063602,0.455368,-3.50309,0.0248384,0,0,0,0
1150,384,1.152,0.0566384,0.457666,-3.51751,0.0201114,0,0,0,0
1151,384,1.152,0.0511706,0.461055,-3.53457,0.0185266,0,0,0,0
1152,384,1.152,0.0464797,0.463905,-3.5498,0.0178741,0,0,0,0
1153,385,1.155,0.043076,0.470292,-3.56266,0.0238529,0,0,0,0
1154,385,1.155,0.0405463,0.474055,-3.57903,0.0271241,0,0,0,0
1155,385,1.155,0.038092,0.477212,-3.59378,0.028855,0,0,0,0
1156,386,1.158,0.0366197,0.480509,-3.60431,0.0266852,0,0,0,0
1157,386,1.158,0.0345171,0.482893,-3.61938,0.026341,0,0,0,0
1158,386,1.158,0.0323715,0.484901,-3.63309,0.0263389,0,0,0,0
1159,387,1.161,0.027675,0.489732,-3.63798,0.0237322,0,0,0,0
1160,387,1.161,0.0248227,0.494477,-3.65176,0.0230298,0,0,0,0
1161,387,1.161,0.0221707,0.498269,-3.66449,0.0228868,0,0,0,0
1162,388,1.164,0.0167366,0.493644,-3.66912,0.0319317,0,0,0,0
1163,388,1.164,0.0111815,0.492789,-3.681,0.0372149,0,0,0,0
1164,388,1.164,0.00642958,0.492319,-3.69215,0.0399757,0,0,0,0
1165,389,1.167,0.00257072,0.490075,-3.69264,0.0354119,0,0,0,0
1166,389,1.167,-0.0017735,0.489432,-3.7028,0.0331446,0,0,0,0
1167,389,1.167,-0.00568622,0.489009,-3.71249,0.0321276,0,0,0,0
1168,390,1.17,-0.0154955,0.487805,-3.70548,0.0313941,0,0,0,0
1169,390,1.17,-0.0214912,0.489446,-3.71388,0.031696,0,0,0,0
1170,390,1.17,-0.0265351,0.490759,-3.72205,0.0319179,0,0,0,0
1171,391,1.173,-0.0311938,0.491177,-3.71514,0.0348351,0,0,0,0
1172,391,1.173,-0.0357092,0.491767,-3.72347,0.036871,0,0,0,0
1173,391,1.173,-0.0397286,0.492176,-3.73148,0.0378805,0,0,0,0
1174,392,1.176,-0.0478956,0.490696,-3.71494,0.0372645,0,0,0,0
1175,392,1.176,-0.053587,0.488773,-3.71901,0.0372627,0,0,0,0
1176,392,1.176,-0.0584068,0.487266,-3.72385,0.0371795,0,0,0,0
1177,393,1.179,-0.0578614,0.479867,-3.70083,0.0403311,0,0,0,0
1178,393,1.179,-0.060548,0.477625,-3.70617,0.0416619,0,0,0,0
1179,393,1.179,-0.0632217,0.475794,-3.71154,0.0419335,0,0,0,0
1180,394,1.182,-0.0657379,0.479117,-3.67234,0.0350326,0,0,0,0
1181,394,1.182,-0.06888,0.477399,-3.6706,0.0315432,0,0,0,0
1182,394,1.182,-0.0717059,0.475844,-3.67028,0.0296343,0,0,0,0
1183,395,1.185,-0.0764736,0.473154,-3.59273,0.0343848,0,0,0,0
1184,395,1.185,-0.080092,0.470219,-3.5824,0.036874,0,0,0,0
1185,395,1.185,-0.0831222,0.467786,-3.57589,0.0379069,0,0,0,0
1186,396,1.188,-0.0803117,0.448296,-3.45699,0.0443376,0,0,0,0
1187,396,1.188,-0.0811381,0.444184,-3.43883,0.0473201,0,0,0,0
1188,396,1.188,-0.0818812,0.440787,-3.4267,0.0481087,0,0,0,0
1189,397,1.191,-0.0722462,0.425702,-3.2423,0.0566451,0,0,0,0
1190,397,1.191,-0.0736143,0.421266,-3.22117,0.058189,0,0,0,0
1191,397,1.191,-0.0748893,0.41787,-3.20621,0.0574372,0,0,0,0
1192,398,1.194,-0.0804039,0.398323,-3.03925,0.0382444,0,0,0,0
1193,398,1.194,-0.0825802,0.39072,-3.01516,0.0267978,0,0,0,0
1194,398,1.194,-0.0843747,0.38458,-2.99625,0.0195547,0,0,0,0
1195,399,1.197,-0.0771122,0.357053,-2.71291,0.0135483,0,0,0,0
1196,399,1.197,-0.0787183,0.344684,-2.66892,0.0085887,0,0,0,0
1197,399,1.197,-0.0799362,0.335075,-2.63457,0.00485428,0,0,0,0
1198,400,1.2,-0.0770327,0.162748,-1.44932,0.00448716,0,0,0,0
1199,400,1.2,-0.0789812,0.15357,-1.39541,-0.00165829,0,0,0,0
1200,400,1.2,-0.0801133,0.146063,-1.36055,-0.00638974,0,0,0,0
